word	cantonese_count	mandarin_count
沉痛	0	0
沉痾	0	0
沉着	0	0
沉睡	0	0
沉積	0	0
沉船	0	0
沉著	0	0
沉靜	0	0
沉香當爛柴	0	0
沉魚落雁	0	0
沉默是金	0	0
沊	0	0
沏	0	0
沏茶	0	0
沐浴	0	0
沒完沒了	0	0
沒有之一	0	0
沒水	0	0
沒水銅人	0	0
沒法	0	0
沒精打采	0	0
沒趣	0	0
沓	0	0
沓幾	0	0
沓正	0	0
沓水	0	0
沓起	0	0
沖刷	0	0
沖劑	0	0
沖印	0	0
沖廁	0	0
沖昏頭腦	0	0
沖晒	0	0
沖曬	0	0
沖水	0	0
沖茶	0	0
沙pok	0	0
沙pop	0	0
沙冧	0	0
沙哩弄銃	0	0
沙啞	0	0
沙地阿拉伯	0	0
沙塵	0	0
沙塵暴	0	0
沙塵滾滾	0	0
沙塵白霍	0	0
沙士堅	0	0
沙威瑪	0	0
沙展	0	0
沙律吧	0	0
沙板	0	0
沙梨篤	0	0
沙沙滾	0	0
沙河粉	0	0
沙漏	0	0
沙灘排球	0	0
沙灘波	0	0
沙灘老鼠	0	0
沙灘遮	0	0
沙煲	0	0
沙煲兄弟	0	0
沙煲咁大個膽	0	0
沙煲甖罉	0	0
沙煲罌罉	0	0
沙牛麪	0	0
沙特阿拉伯	0	0
沙瓜	0	0
沙田柚	0	0
沙甸魚	0	0
沙眼	0	0
沙穀米	0	0
沙膠	0	0
沙膽	0	0
沙茶	0	0
沙葛	0	0
沙薑	0	0
沙蚤	0	0
沙蝨	0	0
沙蟬	0	0
沙蟬叫，荔枝熟	0	0
沙釘	0	0
沬水銅人	0	0
河孖	0	0
河山	0	0
河底撈魚	0	0
河水不犯井水	0	0
河涌	0	0
河牀	0	0
河皮	0	0
河魨	0	0
河鮮	0	0
沸水	0	0
沸沸揚揚	0	0
油占多	0	0
油占米	0	0
油器	0	0
油條	0	0
油水	0	0
油水地	0	0
油淰淰	0	0
油炸蟹	0	0
油然而生	0	0
油瓶仔	0	0
油瓶女	0	0
油盡燈枯	0	0
油粘米	0	0
油紙遮	0	0
油耳	0	0
油脂仔	0	0
油膉	0	0
油膉除	0	0
油膉𡃴	0	0
油艇仔	0	0
油艇女	0	0
油角	0	0
油錐	0	0
油隔	0	0
油頭粉面	0	0
油麥菜	0	0
油𩺬	0	0
治喪	0	0
治學	0	0
治家	0	0
治標不治本	0	0
治權	0	0
治病	0	0
治績	0	0
沼	0	0
沼氣	0	0
沽名釣譽	0	0
沾寒沾凍	0	0
沾染	0	0
沾污	0	0
沾沾	0	0
沾麪	0	0
沿襲	0	0
泄憤	0	0
泄氣	0	0
泄洪	0	0
泉水	0	0
泌	0	0
泌尿	0	0
法令紋	0	0
法利賽人	0	0
法國大餐	0	0
法國號	0	0
法場	0	0
法家	0	0
法屬圭亞那	0	0
法援	0	0
法網難逃	0	0
法老王	0	0
法蘭西皇帝	0	0
法西斯主義	0	0
法規	0	0
法郎	0	0
法醫	0	0
法醫學	0	0
法醫官	0	0
泛性戀	0	0
泛泛之交	0	0
泛泛之輩	0	0
泡沫經濟	0	0
泡泡浴	0	0
泡湯	0	0
泡芙	0	0
泡菜仔	0	0
泡飯	0	0
波boot	0	0
波光粼粼	0	0
波場	0	0
波大冇腦	0	0
波夾棍	0	0
波子棋	0	0
波子機	0	0
波帽	0	0
波平如鏡	0	0
波恤	0	0
波恩	0	0
波批	0	0
波斯尼亞和黑塞哥維那	0	0
波斯話	0	0
波斯語	0	0
波斯貓	0	0
波曲	0	0
波板糖	0	0
波板糖人	0	0
波枱	0	0
波棍	0	0
波檯	0	0
波欖	0	0
波段	0	0
波濤	0	0
波濤洶湧	0	0
波瀾壯闊	0	0
波牛	0	0
波皮都掂唔到	0	0
波砵	0	0
波經	0	0
波纜	0	0
波罅	0	0
波羅蜜	0	0
波羅雞	0	0
波膽	0	0
波譎雲詭	0	0
波迷	0	0
波鱲	0	0
泣	0	0
泣不成聲	0	0
泣泣揚揚	0	0
泥公仔	0	0
泥剷	0	0
泥古	0	0
泥塵	0	0
泥工	0	0
泥掽	0	0
泥水佬	0	0
泥沼	0	0
泥湴	0	0
泥漿摔角	0	0
泥濘	0	0
泥碼	0	0
泥菩薩過江	0	0
泥足深陷	0	0
泥頭	0	0
泥頭車	0	0
泥鬼	0	0
泥鯭	0	0
泥鯭的	0	0
泥鰍	0	0
泥鴨	0	0
注明	0	0
注解	0	0
注釋	0	0
注音	0	0
泯滅	0	0
泰匹	0	0
泰山	0	0
泰山北斗	0	0
泰斗	0	0
泰銖	0	0
泳帽	0	0
泳手	0	0
泳棚	0	0
泵把	0	0
泵機	0	0
洋剪	0	0
洋參	0	0
洋房	0	0
洋桃	0	0
洋洋灑灑	0	0
洋洋自得	0	0
洋流	0	0
洋涇濱	0	0
洋溢	0	0
洋燭	0	0
洋磁	0	0
洋葱	0	0
洋葱圈	0	0
洋蔘	0	0
洋貨舖	0	0
洋酒	0	0
洋鬼子	0	0
洗刷	0	0
洗劫	0	0
洗塵	0	0
洗大餅	0	0
洗太平地	0	0
洗定個八月十五	0	0
洗定八月十五	0	0
洗定籮柚	0	0
洗心革面	0	0
洗樓	0	0
洗水衫	0	0
洗濕個頭	0	0
洗濯	0	0
洗牌疊	0	0
洗甲水	0	0
洗白白	0	0
洗碗碟機	0	0
洗粉	0	0
洗耳恭聽	0	0
洗肚	0	0
洗胃	0	0
洗脱	0	0
洗腳唔抹腳	0	0
洗臊	0	0
洗蘇	0	0
洗血	0	0
洗衣房	0	0
洗衫板	0	0
洗身	0	0
洗邋遢	0	0
洗頭碟	0	0
洗頭艇	0	0
洗馬	0	0
洗馬檻	0	0
洗馬欖	0	0
洗髮露	0	0
洗黑錢	0	0
洛威拿	0	0
洛陽紙貴	0	0
洞房	0	0
洞若觀火	0	0
洪亮	0	0
洪棍	0	0
洪水猛獸	0	0
洪發山	0	0
洪福齊天	0	0
洪聖	0	0
洪門	0	0
洪門子弟	0	0
洶	0	0
活到老學到老	0	0
活化石	0	0
活在當下	0	0
活字	0	0
活學活用	0	0
活期	0	0
活期存款	0	0
活該	0	0
活靈活現	0	0
活頁	0	0
活頁紙	0	0
洽商	0	0
派grade	0	0
派台	0	0
派台歌	0	0
派報紙	0	0
派帖	0	0
派片	0	0
派糖	0	0
派綠帽	0	0
派街坊	0	0
派軍糧	0	0
派錢	0	0
流千張	0	0
流啡	0	0
流嘢	0	0
流弊	0	0
流於	0	0
流明	0	0
流標	0	0
流水作業	0	0
流水線	0	0
流水行雲	0	0
流流長	0	0
流芳百世	0	0
流落街頭	0	0
流行性感冒	0	0
流言蜚語	0	0
流速	0	0
流連忘返	0	0
流離浪蕩	0	0
流露	0	0
流馬尿	0	0
流鶯	0	0
浙	0	0
浙醋	0	0
浥	0	0
浩氣長存	0	0
浩浩蕩蕩	0	0
浩然正氣	0	0
浪人	0	0
浪浪	0	0
浪花	0	0
浪跡天涯	0	0
浬	0	0
浭	0	0
浮抱	0	0
浮木	0	0
浮板	0	0
浮水	0	0
浮泡	0	0
浮波	0	0
浮生	0	0
浮粉	0	0
浮萍	0	0
浮躁	0	0
浮雕	0	0
浮面	0	0
浮頭	0	0
浴室磅	0	0
浴屏	0	0
浴巾	0	0
浴火重生	0	0
浴盆	0	0
浴簾	0	0
浴血	0	0
浴鹽	0	0
海上鮮	0	0
海不揚波	0	0
海內	0	0
海哩	0	0
海市蜃樓	0	0
海底撈月	0	0
海底椰	0	0
海水化淡	0	0
海洛英	0	0
海浬	0	0
海濱長廊	0	0
海燕	0	0
海牀	0	0
海狗	0	0
海納百川	0	0
海綿彈	0	0
海綿體	0	0
海老	0	0
海膽丸	0	0
海草	0	0
海葬	0	0
海豚音	0	0
海軍藍	0	0
海軍鬥水兵	0	0
海量汪涵	0	0
海陸豐	0	0
海鮮價	0	0
海鮮卷	0	0
海鮮醬	0	0
海鷗	0	0
浸浸涼	0	0
浸禮	0	0
浸豬籠	0	0
浸透	0	0
浸鹹水	0	0
涇渭分明	0	0
消弭	0	0
消彌	0	0
消息人士	0	0
消愁	0	0
消毒爐	0	0
消瘦	0	0
消磁	0	0
消耗品	0	0
消聲匿跡	0	0
消費券	0	0
消閑	0	0
消閒	0	0
消音器	0	0
涉世未深	0	0
涉案	0	0
涎	0	0
涮羊肉	0	0
涯話	0	0
涴	0	0
涵義	0	0
涵養	0	0
涸	0	0
涸喉	0	0
涸轍之鮒	0	0
涼快	0	0
涼水	0	0
涼浸浸	0	0
涼瓜	0	0
涼粉	0	0
涼粉草	0	0
涿	0	0
淆老襯	0	0
淋batbat	0	0
淋betbet	0	0
淋善	0	0
淋巴球	0	0
淋巴腺	0	0
淋滋滋	0	0
淋紅油	0	0
淌	0	0
淚如雨下	0	0
淚痕	0	0
淚腺	0	0
淝	0	0
淝低	0	0
淡奶	0	0
淡滅滅	0	0
淡然	0	0
淡茂茂	0	0
淡菜	0	0
淡薄	0	0
淡謀謀	0	0
淡過師姑尿	0	0
淡過貓尿	0	0
淡靜	0	0
淤	0	0
淤塞	0	0
淥親	0	0
淨值	0	0
淨身	0	0
淪亡	0	0
淪喪	0	0
淫媒	0	0
淫底	0	0
淫棍	0	0
淫照	0	0
淫褻	0	0
淫賊	0	0
淫靡	0	0
淫魔	0	0
淬火	0	0
淮鹽	0	0
淰	0	0
淰瞓	0	0
深不可測	0	0
深信不疑	0	0
深入淺出	0	0
深切	0	0
深宵	0	0
深山	0	0
深痛惡絕	0	0
深秋	0	0
深筆字	0	0
深耕細作	0	0
深藏不露	0	0
深閨	0	0
淵	0	0
淵博	0	0
淵痛	0	0
混凝土車	0	0
混和	0	0
混噩	0	0
混水摸魚	0	0
混混噩噩	0	0
混濁	0	0
混能	0	0
混進	0	0
混雙	0	0
淹尖聲悶	0	0
淺析	0	0
淺水養田螺	0	0
淺灘	0	0
淺窄	0	0
淺笑	0	0
淺陋	0	0
添丁	0	0
添加劑	0	0
添補	0	0
添食	0	0
添飯	0	0
添飲	0	0
清倉	0	0
清勁	0	0
清吧	0	0
清官	0	0
清官難審家庭事	0	0
清寒	0	0
清幽	0	0
清廉	0	0
清掃	0	0
清數	0	0
清明節	0	0
清景	0	0
清查	0	0
清水樓	0	0
清減	0	0
清湯寡水	0	0
清炒	0	0
清理門户	0	0
清瘦	0	0
清盤	0	0
清真	0	0
清真教	0	0
清腸寡肚	0	0
清苦	0	0
清蒸	0	0
清譽	0	0
清道夫	0	0
清音	0	0
清風	0	0
減持	0	0
減排	0	0
減產	0	0
減省	0	0
減租	0	0
減重	0	0
渝	0	0
渠蓋	0	0
渡假屋	0	0
渡口	0	0
渡海泳	0	0
渡頭	0	0
渣嘢	0	0
渣斗	0	0
渣渣聲	0	0
渣都冇	0	0
渣都冇得剩	0	0
渣馬	0	0
渦輪	0	0
温仔	0	0
温和	0	0
温哥華	0	0
温女	0	0
温室效應	0	0
温室氣體	0	0
温差	0	0
温帶	0	0
温度	0	0
温度計	0	0
温情	0	0
温故知新	0	0
温文儒雅	0	0
温文爾雅	0	0
温暖牌	0	0
温書	0	0
温柔	0	0
温水煮蛙	0	0
温泉蛋	0	0
温温燉	0	0
温温燉燉	0	0
温熱	0	0
温牀	0	0
温習	0	0
温順	0	0
温飽	0	0
温馨	0	0
温馨提示	0	0
温馴	0	0
測字	0	0
測板	0	0
測知	0	0
測計師	0	0
渭	0	0
港圓	0	0
港客	0	0
港漂	0	0
港燈	0	0
港英	0	0
港英餘孽	0	0
渲	0	0
渳	0	0
渴市	0	0
游乾水	0	0
游刃有餘	0	0
游弋	0	0
游擊	0	0
游標	0	0
游水棚	0	0
游牧	0	0
游説	0	0
游雞	0	0
渺無人煙	0	0
渻	0	0
渻招牌	0	0
渾噩	0	0
渾天儀	0	0
渾忘	0	0
渾渾沌	0	0
渾渾沌沌	0	0
渾濁	0	0
渾然天成	0	0
湊仔乸	0	0
湊仔公	0	0
湊仔婆	0	0
湊啱	0	0
湊埋	0	0
湊夠一個好字	0	0
湊客	0	0
湊數	0	0
湊腳	0	0
湊蹺	0	0
湓	0	0
湖水藍	0	0
湖畔	0	0
湮沒	0	0
湯丸	0	0
湯勺	0	0
湯川	0	0
湯殼	0	0
湯湯水水	0	0
湯羹	0	0
湯藥費	0	0
湯飯	0	0
湯麪	0	0
湴	0	0
源代碼	0	0
準備定	0	0
準星	0	0
準繩	0	0
溚	0	0
溚濕	0	0
溜冰場	0	0
溝女王	0	0
溝稀	0	0
溪澗	0	0
溴	0	0
溶溶爛爛	0	0
溶雪	0	0
溺	0	0
溺斃	0	0
滂沱大雨	0	0
滄海桑田	0	0
滅團	0	0
滅火喉	0	0
滅聲	0	0
滅頂之災	0	0
滋悠	0	0
滋悠淡定	0	0
滋油	0	0
滋油淡定	0	0
滋滋悠悠	0	0
滋長	0	0
滑lulu	0	0
滑啞	0	0
滑嘟嘟	0	0
滑坡	0	0
滑捋捋	0	0
滑揗揗	0	0
滑牙	0	0
滑石	0	0
滑鐵廬	0	0
滑雪板	0	0
滑音	0	0
滔天大罪	0	0
滯後	0	0
滯脹	0	0
滯雞	0	0
滰	0	0
滲井	0	0
滴水不漏	0	0
滴滴仔	0	0
滷水汁	0	0
滾㷫	0	0
滾友	0	0
滾搞晒	0	0
滾攪	0	0
滾攪晒	0	0
滾水借歪	0	0
滾水淥腳	0	0
滾水淥豬腸	0	0
滾水蛋	0	0
滾湯	0	0
滾滾地	0	0
滾瀉	0	0
滾瀉屎	0	0
滾瓜爛熟	0	0
滾蛋	0	0
滾軸溜冰	0	0
滾開	0	0
滿城風雨	0	0
滿天星	0	0
滿招損，謙受益	0	0
滿月酒	0	0
滿江紅	0	0
滿漢全席	0	0
滿腔	0	0
滿載而歸	0	0
滿面春風	0	0
漁人碼頭	0	0
漁夫	0	0
漁夫帽	0	0
漁夫褸	0	0
漁業	0	0
漁港	0	0
漁火	0	0
漂書	0	0
漂染	0	0
漂渺	0	0
漂白水	0	0
漆器	0	0
漆皮	0	0
漆皮線	0	0
漆皮鞋	0	0
漏M	0	0
漏bou	0	0
漏口風	0	0
漏埗	0	0
漏墨	0	0
漏夜	0	0
漏斗	0	0
漏税	0	0
漏窗	0	0
漏網之魚	0	0
漏電	0	0
演算法	0	0
演練	0	0
演繹論証	0	0
演繹論證	0	0
演藝學院	0	0
演説	0	0
演講辭	0	0
演進	0	0
漚仔	0	0
漚仔婆	0	0
漚冬	0	0
漚年	0	0
漚雨	0	0
漣漪	0	0
漪	0	0
漫不經心	0	0
漫天	0	0
漫山遍野	0	0
漫談	0	0
漸入佳境	0	0
漸趨	0	0
漸近線	0	0
漿糊筆	0	0
潑冷水	0	0
潑水節	0	0
潑辣	0	0
潛伏期	0	0
潛力圖	0	0
潛台詞	0	0
潛心	0	0
潛烏龜	0	0
潛艦	0	0
潤滑	0	0
潤澤	0	0
潤脣膏	0	0
潮州粥	0	0
潮州音樂	0	0
潮氣	0	0
潮汐能	0	0
潮童	0	0
潰	0	0
潰不成軍	0	0
潲	0	0
潲水	0	0
潷	0	0
潷湯	0	0
潷飯	0	0
潸然淚下	0	0
潺	0	0
潺仔強	0	0
潺茄	0	0
潺菜	0	0
澄麪	0	0
澆	0	0
澆水	0	0
澆灌	0	0
澒	0	0
澗	0	0
澡堂	0	0
澤國	0	0
澩嫪	0	0
澰	0	0
澱	0	0
澳督	0	0
澳門朋友	0	0
澳門街	0	0
澳門風扇	0	0
澹定	0	0
激凸	0	0
激奀	0	0
激將法	0	0
激心	0	0
激死老母揾山拜	0	0
激死老豆揾山拜	0	0
激親	0	0
濁到	0	0
濁親	0	0
濁酒	0	0
濁音	0	0
濃郁	0	0
濕det det	0	0
濕冷	0	0
濕凍	0	0
濕唧唧	0	0
濕地	0	0
濕巾	0	0
濕平	0	0
濕手巾	0	0
濕星	0	0
濕柴	0	0
濕氣	0	0
濕水棉花	0	0
濕水欖	0	0
濕水炮仗	0	0
濕水狗上岸	0	0
濕水雞	0	0
濕淋淋	0	0
濕淰淰	0	0
濕滯	0	0
濕濕碎	0	0
濕熱	0	0
濕碎	0	0
濕租	0	0
濕立立	0	0
濕笛笛	0	0
濕紙巾	0	0
濕貨	0	0
濕電	0	0
濕鳩	0	0
濕𣲷𣲷	0	0
濟世	0	0
濟弱扶傾	0	0
濟濟一堂	0	0
濫交	0	0
濫收	0	0
濫殺	0	0
濫竽充數	0	0
濯	0	0
濯濯	0	0
濾杯	0	0
濾棉	0	0
濾水廠	0	0
瀆	0	0
瀆職	0	0
瀉藥	0	0
瀋	0	0
瀟洒	0	0
瀟湘	0	0
瀡	0	0
瀨嘢	0	0
瀨大鑊	0	0
瀨尿蝦	0	0
瀨屎褲	0	0
瀨粉	0	0
瀰漫	0	0
瀾	0	0
灌救	0	0
灌湯餃	0	0
灌醉	0	0
灌錄	0	0
灑家	0	0
灑手	0	0
灑手兼擰頭	0	0
灑手擰頭	0	0
灑脱	0	0
灣京	0	0
火三角	0	0
火上加油	0	0
火併	0	0
火化爐	0	0
火咀	0	0
火嘴	0	0
火山孝子	0	0
火把	0	0
火拼	0	0
火星撞地球	0	0
火星文	0	0
火柴人	0	0
火水爐	0	0
火油	0	0
火流星	0	0
火滾火燎	0	0
火焰雪山	0	0
火焰雪糕	0	0
火燄	0	0
火燄雪山	0	0
火燄雪糕	0	0
火燒眼眉	0	0
火燒雲	0	0
火燭車	0	0
火燭鬼	0	0
火爪	0	0
火盆	0	0
火石	0	0
火箭炮	0	0
火箭砲	0	0
火舌	0	0
火葬場	0	0
火葬紙	0	0
火蒜	0	0
火起	0	0
火車未到站	0	0
火鉗	0	0
火鐮	0	0
火鑽	0	0
火雞大學	0	0
火鵝	0	0
火麒麟	0	0
火𤓓	0	0
灰士	0	0
灰柿	0	0
灰甲	0	0
灰錳氧	0	0
灰黑	0	0
灶	0	0
灶君	0	0
灶蝦	0	0
灶頭	0	0
灼熱	0	0
灼痛	0	0
災劫	0	0
災厄	0	0
災禍	0	0
炊具	0	0
炎上	0	0
炎夏	0	0
炒冷飯	0	0
炒友	0	0
炒大鑊	0	0
炒孖更	0	0
炒更	0	0
炒燶	0	0
炒米餅	0	0
炒老世魷魚	0	0
炒老板魷魚	0	0
炒老細魷魚	0	0
炒老闆魷魚	0	0
炒芥蘭	0	0
炒蝦拆蟹	0	0
炒貴刁	0	0
炒鑊勁	0	0
炒飛機	0	0
炒魷	0	0
炒麪	0	0
炒黃牛	0	0
炔	0	0
炖	0	0
炖翁	0	0
炙手可熱	0	0
炙燒	0	0
炩	0	0
炬	0	0
炭筆	0	0
炭精	0	0
炮仔	0	0
炮仗頸	0	0
炮台	0	0
炮台山	0	0
炮尖	0	0
炮房	0	0
炮竹	0	0
炮膽	0	0
炯炯有神	0	0
炷	0	0
炸両	0	0
炸子雞	0	0
炸手	0	0
炸牛屎	0	0
炸肶	0	0
炸醬麪	0	0
炸髀	0	0
炸魚皮	0	0
炸魚薯條	0	0
為乜	0	0
為五斗米折腰	0	0
為人師表	0	0
為伍	0	0
為兩餐	0	0
為勢所逼	0	0
為口奔馳	0	0
為國捐軀	0	0
為得人	0	0
為數	0	0
為時已晚	0	0
為期	0	0
為本	0	0
為民請命	0	0
為甚麼	0	0
為虎作倀	0	0
為起嚟	0	0
為重	0	0
為限	0	0
為非作歹	0	0
為食	0	0
為食貓	0	0
為食鬼	0	0
烈日當空	0	0
烈風	0	0
烏低	0	0
烏冬麪	0	0
烏卒卒	0	0
烏合之眾	0	0
烏吓烏吓	0	0
烏哩單刀	0	0
烏哩馬查	0	0
烏啄啄	0	0
烏喱單刀	0	0
烏喱馬叉	0	0
烏喱馬杈	0	0
烏喱馬紁	0	0
烏垂垂	0	0
烏拉山脈	0	0
烏搲	0	0
烏杬	0	0
烏欖	0	0
烏瀡瀡	0	0
烏燈黑火	0	0
烏眉瞌睡	0	0
烏端端	0	0
烏紗	0	0
烏茲別克	0	0
烏蘭巴托	0	0
烏蠅摟馬尾	0	0
烏蠅紙	0	0
烏蠅鏡	0	0
烏都話	0	0
烏雲	0	0
烏頭	0	0
烏鴉口	0	0
烏龍波	0	0
烘托	0	0
烙刑	0	0
烚下烚下	0	0
烚戇	0	0
烚熟狗頭	0	0
烯	0	0
烹	0	0
烽	0	0
烽火連天	0	0
烽煙	0	0
烽煙四起	0	0
烽煙節目	0	0
焗悶	0	0
焗暑	0	0
焗盅	0	0
焗腳	0	0
焗蟹	0	0
焚書坑儒	0	0
焚毀	0	0
焚琴煮鶴	0	0
焚風	0	0
無三不成幾	0	0
無了期	0	0
無事不登三寶殿	0	0
無事獻殷勤，非奸即盜	0	0
無事生非	0	0
無以為報	0	0
無以為繼	0	0
無倫	0	0
無傷大雅	0	0
無價	0	0
無價寶	0	0
無償	0	0
無動於中	0	0
無千無萬	0	0
無厘剎那	0	0
無厘啦更	0	0
無厘頭尻	0	0
無厘𠸎耕	0	0
無可奈何	0	0
無可奉告	0	0
無可無不可	0	0
無名火起	0	0
無啦啦多笪疤	0	0
無啦啦整笪疤	0	0
無啦啦整笪𤶸	0	0
無啦啦生笪疤	0	0
無啦啦生笪𤶸	0	0
無嚟頭尻	0	0
無地自容	0	0
無堅不摧	0	0
無奇不有	0	0
無妄之災	0	0
無孔不入	0	0
無師自通	0	0
無底深潭	0	0
無往而不利	0	0
無後顧之憂	0	0
無從入手	0	0
無從稽考	0	0
無微不至	0	0
無心插柳	0	0
無心插柳柳成蔭	0	0
無恙	0	0
無患子	0	0
無情對	0	0
無情情	0	0
無情白事	0	0
無情雞	0	0
無惡不作	0	0
無愧	0	0
無懈可擊	0	0
無所不用其極	0	0
無所不能	0	0
無所施其技	0	0
無所適從	0	0
無日無之	0	0
無時無候	0	0
無本生利	0	0
無業游民	0	0
無毒不丈夫	0	0
無氈無扇，神仙難變	0	0
無法無天	0	0
無濟於事	0	0
無牽無掛	0	0
無獨有偶	0	0
無畏無懼	0	0
無畏艦	0	0
無病呻吟	0	0
無的放矢	0	0
無知婦孺	0	0
無礙	0	0
無神神	0	0
無私顯見私	0	0
無端白事	0	0
無精打采	0	0
無紡布	0	0
無綫電視	0	0
無聊賴	0	0
無聲狗	0	0
無聲狗咬死人	0	0
無薪假期	0	0
無藥可救	0	0
無言老師	0	0
無計可施	0	0
無話可説	0	0
無語問蒼天	0	0
無賴	0	0
無遠弗屆	0	0
無酬	0	0
無間	0	0
無障礙設施	0	0
無頭公案	0	0
無頭烏蠅	0	0
無風不起浪	0	0
無風作浪	0	0
無風起浪	0	0
無𠸎𠸎	0	0
焦土政策	0	0
焦糖布甸	0	0
焦糖燉蛋	0	0
焦耳	0	0
焦躁	0	0
焦頭爛額	0	0
焫手	0	0
焫雞	0	0
焯水	0	0
煀	0	0
煉油廠	0	0
煉金術	0	0
煎pan	0	0
煎封	0	0
煎煑	0	0
煎煮	0	0
煎皮拆骨	0	0
煎釀三寶	0	0
煙仔	0	0
煙仔餅	0	0
煙剷	0	0
煙友	0	0
煙咀	0	0
煙嘴	0	0
煙囪	0	0
煙囱	0	0
煙塵	0	0
煙士	0	0
煙子	0	0
煙屎	0	0
煙屎牙	0	0
煙帽隊	0	0
煙斗	0	0
煙格	0	0
煙民	0	0
煙波	0	0
煙灰	0	0
煙灰甖	0	0
煙灰盅	0	0
煙灰缸	0	0
煙灰罌	0	0
煙精	0	0
煙腸	0	0
煙通	0	0
煙鏟	0	0
煙雨	0	0
煙霞	0	0
煙霧餅	0	0
煙靭	0	0
煙韌	0	0
煙骨	0	0
煞費苦心	0	0
煞車痕	0	0
煞食	0	0
煠	0	0
煠下煠下	0	0
煠熟狗頭	0	0
煤屎	0	0
煤油	0	0
照⋯可也	0	0
照單執藥	0	0
照板煮碗	0	0
照殺	0	0
照燒	0	0
照版煮碗	0	0
照田雞	0	0
照相	0	0
照肺	0	0
照辦煮碗	0	0
照騙	0	0
煩膠	0	0
煩過梵蒂岡	0	0
煮到埋嚟就食	0	0
煮嘢	0	0
煮埋一鑊	0	0
煮死	0	0
煮返幾味	0	0
煮重米	0	0
煮食爐	0	0
煮飯婆	0	0
煲冇米粥	0	0
煲大	0	0
煲機	0	0
煲水新聞	0	0
煲煙	0	0
煲燶粥	0	0
煲蠟	0	0
煲辦	0	0
煲醋	0	0
煲電話粥	0	0
煽	0	0
煽惑	0	0
煽風點火	0	0
熄芒	0	0
熊啤啤	0	0
熊抱	0	0
熏	0	0
熔化	0	0
熔斷	0	0
熙來攘往	0	0
熝	0	0
熟不拘禮	0	0
熟客仔	0	0
熟性	0	0
熟普	0	0
熟架步	0	0
熟檔	0	0
熟水	0	0
熟油	0	0
熟煙	0	0
熟片	0	0
熟知	0	0
熟能生巧	0	0
熟行	0	0
熟鐵	0	0
熟面口	0	0
熟食市場	0	0
熟食檔	0	0
熟鹽	0	0
熠下熠下	0	0
熠熟狗頭	0	0
熨斗	0	0
熨貼	0	0
熬老襯	0	0
熰	0	0
熱兵器	0	0
熱啤	0	0
熱底	0	0
熱廚房	0	0
熱敏紙	0	0
熱氣飯	0	0
熱水爐	0	0
熱浪	0	0
熱淚	0	0
熱滯	0	0
熱烈地彈琴熱烈地唱	0	0
熱疿	0	0
熱痱	0	0
熱脹冷縮	0	0
熱舞	0	0
熱輻射	0	0
熱錢	0	0
熱鍋上的螞蟻	0	0
熾	0	0
燂	0	0
燃燒彈	0	0
燄	0	0
燈死	0	0
燈油火蠟	0	0
燈火	0	0
燈紅酒綠	0	0
燈芯絨	0	0
燈號	0	0
燈謎	0	0
燉冬菇	0	0
燉冬菰	0	0
燉品	0	0
燉盅	0	0
燐	0	0
燒你數簿	0	0
燒冷灶	0	0
燒到⋯嗰疊	0	0
燒台炮	0	0
燒喇叭	0	0
燒埋⋯嗰疊	0	0
燒壞腦	0	0
燒枱炮	0	0
燒槍	0	0
燒炮仗	0	0
燒焊	0	0
燒燬	0	0
燒腦	0	0
燒腩	0	0
燒腩仔	0	0
燒菜	0	0
燒著	0	0
燒街衣	0	0
燒酒	0	0
燒銀紙	0	0
燒飯	0	0
燕窩	0	0
燘	0	0
燙火膏	0	0
營房	0	0
營救	0	0
營營役役	0	0
營私舞弊	0	0
營運商	0	0
營釘	0	0
燧石	0	0
燬	0	0
燭光晚餐	0	0
燶丁	0	0
燶口燶面	0	0
燶起塊面	0	0
燻	0	0
爆cap	0	0
爆seed	0	0
爆偈	0	0
爆冷門	0	0
爆呔	0	0
爆坼	0	0
爆坼膏	0	0
爆大冷	0	0
爆拆	0	0
爆擦	0	0
爆星	0	0
爆林	0	0
爆標	0	0
爆樽	0	0
爆炸品	0	0
爆炸螺絲	0	0
爆牙	0	0
爆甲	0	0
爆疫	0	0
爆石	0	0
爆磅	0	0
爆竹	0	0
爆籃	0	0
爆肺	0	0
爆血管	0	0
爆表	0	0
爆鐘	0	0
爆鑊	0	0
爆鑊大嘢	0	0
爆門	0	0
爆響口	0	0
爆馬檻	0	0
爆馬欄	0	0
爐火純青	0	0
爐灶	0	0
爐端燒	0	0
爛grade	0	0
爛仔交	0	0
爛口	0	0
爛命一條	0	0
爛喊	0	0
爛嘴角	0	0
爛帳	0	0
爛數	0	0
爛泥扶唔上壁	0	0
爛泥扶唔上柄	0	0
爛溶溶	0	0
爛滾	0	0
爛玩	0	0
爛瞓	0	0
爛瞓豬	0	0
爛船都有三分釘	0	0
爛船都有三斤釘	0	0
爛茸茸	0	0
爛蓉蓉	0	0
爛賬	0	0
爛賭	0	0
爛躂躂	0	0
爛酒佬	0	0
爛醉	0	0
爛銅爛鐵	0	0
爛頭蟀	0	0
爛食	0	0
爛飯	0	0
爩	0	0
爬文	0	0
爬格仔	0	0
爬飯	0	0
爭一個馬鼻	0	0
爭一口氣	0	0
爭交	0	0
爭個馬鼻	0	0
爭先㧬後	0	0
爭先恐後	0	0
爭凳仔	0	0
爭口氣	0	0
爭唔落	0	0
